"Product ID";"Brand";"Product Name";"Image URL";"Deeplink URL"
"11016196";"Samsung";"Samsung A750FD Galaxy A7 (2018) Dual SIM 64GB gold";"http://d2wr8zbg9aclns.cloudfront.net/products/011/016/196/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a750fd-galaxy-a7-2018-dual-sim-64gb-gold_11016196"
"11016197";"Samsung";"Samsung A920FD Galaxy A9 (2018) Dual SIM 128GB lemonade blue";"http://d2wr8zbg9aclns.cloudfront.net/products/011/016/197/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a920fd-galaxy-a9-2018-dual-sim-128gb-lemonade-blue_11016197"
"11016198";"Samsung";"Samsung A920FD Galaxy A9 (2018) Dual SIM 128GB caviar black";"http://d2wr8zbg9aclns.cloudfront.net/products/011/016/198/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a920fd-galaxy-a9-2018-dual-sim-128gb-caviar-black_11016198"
"11016199";"Samsung";"Samsung A920FD Galaxy A9 (2018) Dual SIM 128GB bubblegum pink";"http://d2wr8zbg9aclns.cloudfront.net/products/011/016/199/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a920fd-galaxy-a9-2018-dual-sim-128gb-bubblegum-pink_11016199"
"11022542";"Samsung";"Samsung A530F Galaxy A8 (2018) 32GB gold";"http://d2wr8zbg9aclns.cloudfront.net/products/011/022/542/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a530f-galaxy-a8-2018-32gb-gold_11022542"
"11033660";"Samsung";"Samsung A530F/DS Galaxy A8 (2018) Dual SIM 64GB black";"http://d2wr8zbg9aclns.cloudfront.net/products/011/033/660/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a530f-ds-galaxy-a8-2018-dual-sim-64gb-black_11033660"
"11045335";"Samsung";"Samsung A750FD Galaxy A7 (2017) Dual SIM 32GB sand gold";"http://d2wr8zbg9aclns.cloudfront.net/products/011/045/335/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a750fd-galaxy-a7-2017-dual-sim-32gb-sand-gold_11045335"
"11052833";"Samsung";"Samsung N920C Galaxy Note 5 32GB silver titanium";"http://d2wr8zbg9aclns.cloudfront.net/products/011/052/833/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-n920c-galaxy-note-5-32gb-silver-titanium_11052833"
"11052834";"Samsung";"Samsung A600FN Galaxy A6 (2018) 32GB lavender";"http://d2wr8zbg9aclns.cloudfront.net/products/011/052/834/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a600fn-galaxy-a6-2018-32gb-lavender_11052834"
"11064127";"Samsung";"Samsung A750FN Galaxy A7 (2018) 64GB blue";"http://d2wr8zbg9aclns.cloudfront.net/products/011/064/127/covers/205.jpeg";"https://www.rebuy.co.uk/sell/samsung-a750fn-galaxy-a7-2018-64gb-blue_11064127"
